Search field,Alias 1,Alias 2,Reference in the eForms SDK
touchpoint-tel-revieworg-lot,,,BT-503-Organization-TouchPoint
announcement-title,OPP-121-Business,,OPP-121-Business
touchpoint-name-mediator-part,,,BT-500-Organization-TouchPoint
organisation-partname-addinfo-part,,,BT-16-Organization-Company
touchpoint-name-buyer,,,BT-500-Organization-TouchPoint
selection-criterion-name-lot,BT-749-Lot,,BT-749-Lot
organisation-street-tenderer,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
organisation-partname-subcontractor,,,BT-16-Organization-Company
buyer-reviewrequests-irregularity-type,BT-636-LotResult,,BT-636-LotResult
touchpoint-street-subcontractor,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
award-criterion-name-glo,BT-734-LotsGroup,,BT-734-LotsGroup
electronic-auction-description-lot,BT-122-Lot,,BT-122-Lot
award-criterion-number-weight-lot,BT-5421-Lot,,BT-5421-Lot
modification-previous-notice-identifier,BT-1501(n)-Contract,,BT-1501(n)-Contract
place-of-performance-other-proc,BT-727-Procedure,,BT-727-Procedure
organisation-tel-tender-eval-lot,,,BT-503-Organization-Company
touchpoint-tel-mediator-part,,,BT-503-Organization-TouchPoint
tender-value-cur,,,BT-720-Tender
organisation-fax-tender-receip-part,,,BT-739-Organization-Company
organisation-person-tender-eval-lot,,,BT-633-Organization
touchpoint-email-reviewinfo-part,,,BT-506-Organization-TouchPoint
ubo-post-code,,,BT-512-UBO
organisation-contact-point-employ-legis-lot,,,BT-502-Organization-Company
touchpoint-country-sub-revieworg-lot,,,BT-507-Organization-TouchPoint
touchpoint-internet-address-tender-eval-part,,,BT-505-Organization-TouchPoint
subcontracting-value-cur,,,BT-553-Tender
touchpoint-country-employ-legis-part,,,BT-514-Organization-TouchPoint
strategic-procurement-lot,BT-06-Lot,,BT-06-Lot
touchpoint-email-addinfo-lot,,,BT-506-Organization-TouchPoint
title-glo,BT-21-LotsGroup,,BT-21-LotsGroup
touchpoint-internet-address-mediator-lot,,,BT-505-Organization-TouchPoint
organisation-email-ted-esen,,,BT-506-Organization-Company
estimated-value-cur-proc,,,BT-27-Procedure
touchpoint-partname-fiscal-legis-lot,,,BT-16-Organization-TouchPoint
organisation-contact-point-subcontractor,,,BT-502-Organization-Company
public-opening-description-lot,BT-134-Lot,,BT-134-Lot
touchpoint-post-code-employ-legis-part,,,BT-512-Organization-TouchPoint
organisation-street-fiscal-legis-lot,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
dispatch-invitation-interest-lot,BT-631-Lot,,BT-631-Lot
touchpoint-country-sub-mediator-part,,,BT-507-Organization-TouchPoint
deadline-receipt-tender-date-lot,BT-131(d)-Lot,,BT-131(d)-Lot
contract-duration-start-date-lot,BT-536-Lot,,BT-536-Lot
organisation-partname-employ-legis-part,,,BT-16-Organization-Company
touchpoint-post-code-mediator-part,,,BT-512-Organization-TouchPoint
touchpoint-name-addinfo-lot,,,BT-500-Organization-TouchPoint
touchpoint-country-employ-legis-lot,,,BT-514-Organization-TouchPoint
award-criterion-type-glo,BT-539-LotsGroup,,BT-539-LotsGroup
organisation-country-buyer,,,BT-514-Organization-Company
main-classification-part,BT-262-Part,,BT-262-Part
change-reason-description,BT-762-notice,,BT-762-notice
organisation-gateway-addinfo-lot,,,BT-509-Organization-Company
organisation-internet-address-reviewinfo-part,,,BT-505-Organization-Company
organisation-country-tender-receip-part,,,BT-514-Organization-Company
touchpoint-partname-addinfo-lot,,,BT-16-Organization-TouchPoint
organisation-email-paying,,,BT-506-Organization-Company
selection-criterion-description-lot,BT-750-Lot,,BT-750-Lot
touchpoint-partname-tender-eval-lot,,,BT-16-Organization-TouchPoint
winner-touchpoint-partname,,,BT-16-Organization-TouchPoint[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
activity-sector,OPP-105-Business,,OPP-105-Business
organisation-email-mediator-part,,,BT-506-Organization-Company
organisation-fax-tender-eval-lot,,,BT-739-Organization-Company
buyer-touchpoint-internet-address,,,BT-505-Organization-TouchPoint[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
identifier-part,BT-137-Part,,BT-137-Part
touchpoint-partname-tender-receip-lot,,,BT-16-Organization-TouchPoint
organisation-country-sub-fiscal-legis-lot,,,BT-507-Organization-Company
touchpoint-gateway-revieworg-part,,,BT-509-Organization-TouchPoint
change-procurement-documents-date,BT-719-notice,,BT-719-notice
touchpoint-contact-point-mediator-lot,,,BT-502-Organization-TouchPoint
review-previous-id,BT-785-Review,,BT-785-Review
organisation-name-fiscal-legis-lot,,,BT-500-Organization-Company
ubo-street,,,BT-510(a)-UBO; BT-510(b)-UBO; BT-510(c)-UBO
touchpoint-fax-tender-receip-part,,,BT-739-Organization-TouchPoint
authority-main-activity,BT-10-Procedure-Buyer,,BT-10-Procedure-Buyer
result-value-lot,BT-709-LotResult,,BT-709-LotResult
organisation-city-docprovider-lot,,,BT-513-Organization-Company
recurrence-lot,BT-94-Lot,,BT-94-Lot
procedure-type,PR,BT-105-Procedure,BT-105-Procedure
energy-savings-res,BT-814-LotResult,,BT-814-LotResult
touchpoint-internet-address-signatory,,,BT-505-Organization-TouchPoint
organisation-partname-paying,,,BT-16-Organization-Company
additional-info-part,BT-300-Part,,BT-300-Part
buyer-country,CY,,"BT-514-Organization-Company[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
OPP-112-Business"
business-country-sub,,,BT-507-Business
touchpoint-post-code-addinfo-part,,,BT-512-Organization-TouchPoint
additional-classification-lot,BT-263-Lot,,BT-263-Lot
estimated-value-part,BT-27-Part,,BT-27-Part
touchpoint-email-revieworg-lot,,,BT-506-Organization-TouchPoint
organisation-street-addinfo-lot,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
organisation-gateway-financing,,,BT-509-Organization-Company
business-street,,,BT-510(a)-Business; BT-510(b)-Business; BT-510(c)-Business
touchpoint-name-signatory,,,BT-500-Organization-TouchPoint
organisation-internet-address-fiscal-legis-part,,,BT-505-Organization-Company
lot-included-proc,BT-1375-Procedure,,BT-1375-Procedure
touchpoint-gateway-addinfo-lot,,,BT-509-Organization-TouchPoint
deadline,DD,,"BT-13(d)-Part
BT-13(d)-Lot"
organisation-city-buyer,,,BT-513-Organization-Company
reserved-procurement-lot,BT-71-Lot,,BT-71-Lot
touchpoint-gateway-fiscal-legis-part,,,BT-509-Organization-TouchPoint
touchpoint-country-buyer,,,BT-514-Organization-TouchPoint
organisation-gateway-paying,,,BT-509-Organization-Company
winner-touchpoint-country,,,BT-514-Organization-TouchPoint[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
organisation-post-code-ted-esen,,,BT-512-Organization-Company
touchpoint-gateway-environ-legis-lot,,,BT-509-Organization-TouchPoint
submission-nonelectronic-lot,BT-19-Lot,,BT-19-Lot
participant-name-lot,BT-47-Lot,,BT-47-Lot
organisation-contact-point-employ-legis-part,,,BT-502-Organization-Company
organisation-fax-signatory,,,BT-739-Organization-Company
eed-list-item-lot,BT-811(b)-Lot,,BT-811(b)-Lot
place-of-performance-addtional-lot,BT-728-Lot,,BT-728-Lot
organisation-partname-signatory,,,BT-16-Organization-Company
organisation-city-environ-legis-lot,,,BT-513-Organization-Company
organisation-partname-ted-esen,,,BT-16-Organization-Company
organisation-tel-fiscal-legis-part,,,BT-503-Organization-Company
winner-touchpoint-country-sub,,,BT-507-Organization-TouchPoint[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
touchpoint-fax-financing,,,BT-739-Organization-TouchPoint
identifier-lot,BT-137-Lot,,BT-137-Lot
organisation-gateway-environ-legis-part,,,BT-509-Organization-Company
organisation-person-serv-prov,,,BT-633-Organization
touchpoint-country-ted-esen,,,BT-514-Organization-TouchPoint
organisation-tel-tender-receip-lot,,,BT-503-Organization-Company
touchpoint-email-tender-eval-part,,,BT-506-Organization-TouchPoint
estimated-value-cur-glo,,,BT-27-LotsGroup
touchpoint-fax-mediator-lot,,,BT-739-Organization-TouchPoint
jury-member-name-lot,BT-46-Lot,,BT-46-Lot
organisation-country-docprovider-lot,,,BT-514-Organization-Company
touchpoint-contact-point-revieworg-part,,,BT-502-Organization-TouchPoint
organisation-contact-point-tenderer,,,BT-502-Organization-Company
organisation-fax-addinfo-lot,,,BT-739-Organization-Company
buyer-contact-point,,,BT-502-Organization-Company[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
winner-listed,BT-746-Organization,,BT-746-Organization
organisation-post-code-tender-eval-lot,,,BT-512-Organization-Company
organisation-country-sub-docprovider-lot,,,BT-507-Organization-Company
organisation-country-sub-addinfo-part,,,BT-507-Organization-Company
organisation-identifier-docprovider-part,,,BT-501-Organization-Company
organisation-street-revieworg-lot,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
buyer-profile,BT-508-Procedure-Buyer,,BT-508-Procedure-Buyer
organisation-tel-reviewinfo-lot,,,BT-503-Organization-Company
touchpoint-contact-point-subcontractor,,,BT-502-Organization-TouchPoint
result-framework-maximum-value-cur-notice,BT-271-Procedure-Currency,,BT-271-Procedure
organisation-country-environ-legis-lot,,,BT-514-Organization-Company
dispatch-time,BT-05(b)-notice,,BT-05(b)-notice
subcontracting-description,BT-554-Tender,,BT-554-Tender
touchpoint-city-tender-eval-lot,,,BT-513-Organization-TouchPoint
organisation-identifier-reviewinfo-part,,,BT-501-Organization-Company
procedure-identifier,BT-04-notice,,BT-04-notice
contract-nature-add-part,BT-531-Part,,BT-531-Part
organisation-post-code-employ-legis-part,,,BT-512-Organization-Company
organisation-gateway-tender-eval-part,,,BT-509-Organization-Company
organisation-post-code-signatory,,,BT-512-Organization-Company
touchpoint-contact-point-docprovider-part,,,BT-502-Organization-TouchPoint
touchpoint-internet-address-tenderer,,,BT-505-Organization-TouchPoint
buyer-legal-type,AA,BT-11-Procedure-Buyer,BT-11-Procedure-Buyer
registration-place-town,OPP-110-Business,,OPP-110-Business
main-classification-proc,BT-262-Procedure,,BT-262-Procedure
touchpoint-city-tender-receip-lot,,,BT-513-Organization-TouchPoint
cross-border-law-identifier-proc,BT-09(a)-Procedure,,BT-09(a)-Procedure
touchpoint-fax-fiscal-legis-part,,,BT-739-Organization-TouchPoint
touchpoint-fax-paying,,,BT-739-Organization-TouchPoint
organisation-email-mediator-lot,,,BT-506-Organization-Company
organisation-country-sub-employ-legis-lot,,,BT-507-Organization-Company
touchpoint-post-code-docprovider-lot,,,BT-512-Organization-TouchPoint
touchpoint-gateway-ted-esen,,,BT-509-Organization-TouchPoint
touchpoint-partname-fiscal-legis-part,,,BT-16-Organization-TouchPoint
framework-maximum-participants-number-lot,BT-113-Lot,,BT-113-Lot
organisation-internet-address-tender-eval-part,,,BT-505-Organization-Company
organisation-identifier-paying,,,BT-501-Organization-Company
touchpoint-contact-point-mediator-part,,,BT-502-Organization-TouchPoint
organisation-city-paying,,,BT-513-Organization-Company
touchpoint-city-tenderer,,,BT-513-Organization-TouchPoint
review-request-withdrawn-date,BT-797-Review,,BT-797-Review
touchpoint-gateway-tender-receip-lot,,,BT-509-Organization-TouchPoint
touchpoint-partname-revieworg-lot,,,BT-16-Organization-TouchPoint
touchpoint-country-sub-environ-legis-lot,,,BT-507-Organization-TouchPoint
accessibility-justification-lot,BT-755-Lot,,BT-755-Lot
touchpoint-gateway-mediator-lot,,,BT-509-Organization-TouchPoint
touchpoint-email-mediator-part,,,BT-506-Organization-TouchPoint
buyer-touchpoint-country-sub,,,BT-507-Organization-TouchPoint[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
touchpoint-country-revieworg-lot,,,BT-514-Organization-TouchPoint
business-contact-point,,,BT-502-Business
organisation-name-addinfo-part,,,BT-500-Organization-Company
change-previous-notice-section-identifier,BT-13716-notice,,BT-13716-notice
organisation-identifier-serv-prov,,,BT-501-Organization-Company
direct-award-justification-text-proc,BT-135-Procedure,,BT-135-Procedure
buyer-contracting-entity,BT-740-Procedure-Buyer,,BT-740-Procedure-Buyer
touchpoint-internet-address-tender-receip-part,,,BT-505-Organization-TouchPoint
organisation-identifier-ted-esen,,,BT-501-Organization-Company
touchpoint-internet-address-paying,,,BT-505-Organization-TouchPoint
touchpoint-tel-tender-eval-part,,,BT-503-Organization-TouchPoint
organisation-fax-tenderer,,,BT-739-Organization-Company
legal-basis-notice,BT-01-notice,,BT-01-notice
review-body-id,BT-807-Review,,BT-807-Review
exception-application-ipi-measure-res,BT-687-LotResult,,BT-687-LotResult
organisation-identifier-tender-receip-part,,,BT-501-Organization-Company
contract-title,BT-721-Contract,,BT-721-Contract
organisation-post-code-paying,,,BT-512-Organization-Company
notice-type,BT-02-notice,,BT-02-notice
touchpoint-city-tender-eval-part,,,BT-513-Organization-TouchPoint
organisation-email-docprovider-lot,,,BT-506-Organization-Company
organisation-identifier-docprovider-lot,,,BT-501-Organization-Company
business-identifier,,,"BT-501-Business-European, BT-501-Business-National"
tender-penalties-res,BT-782-Tender,,BT-782-Tender 
organisation-tel-addinfo-part,,,BT-503-Organization-Company
organisation-country-sub-tender-eval-lot,,,BT-507-Organization-Company
organisation-identifier-employ-legis-lot,,,BT-501-Organization-Company
organisation-city-serv-prov,,,BT-513-Organization-Company
touchpoint-country-sub-reviewinfo-lot,,,BT-507-Organization-TouchPoint
touchpoint-country-sub-docprovider-part,,,BT-507-Organization-TouchPoint
tender-rank,BT-171-Tender,,BT-171-Tender
touchpoint-fax-revieworg-lot,,,BT-739-Organization-TouchPoint
organisation-partname-financing,,,BT-16-Organization-Company
requirement-stage-lot,BT-79-Lot,,BT-79-Lot
description-proc,BT-24-Procedure,,BT-24-Procedure
touchpoint-country-sub-employ-legis-part,,,BT-507-Organization-TouchPoint
organisation-gateway-subcontractor,,,BT-509-Organization-Company
contract-duration-period-oth-lot,BT-538-Lot,,BT-538-Lot
deadline-receipt-answers-date-lot,BT-800(d)-Lot,,BT-800(d)-Lot
touchpoint-partname-environ-legis-lot,,,BT-16-Organization-TouchPoint
contract-duration-end-date-part,BT-537-Part,,BT-537-Part
organisation-city-fiscal-legis-lot,,,BT-513-Organization-Company
strategic-procurement-description-lot,BT-777-Lot,,BT-777-Lot
contract-duration-period-lot,BT-36-Lot,,BT-36-Lot
document-official-language-lot,BT-708-Lot,,BT-708-Lot
winner-identifier,,,BT-501-Organization-Company[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
touchpoint-gateway-employ-legis-lot,,,BT-509-Organization-TouchPoint
organisation-partname-revieworg-part,,,BT-16-Organization-Company
organisation-tel-employ-legis-part,,,BT-503-Organization-Company
organisation-tel-fiscal-legis-lot,,,BT-503-Organization-Company
winner-touchpoint-email,,,BT-506-Organization-TouchPoint[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
guarantee-required-lot,BT-751-Lot,,BT-751-Lot
document-restricted-lot,BT-14-Lot,,BT-14-Lot
buyer-post-code,,,BT-512-Organization-Company[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
social-objective-lot,BT-775-Lot,,BT-775-Lot
buyer-touchpoint-email,,,BT-506-Organization-TouchPoint[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
organisation-post-code-reviewinfo-lot,,,BT-512-Organization-Company
touchpoint-name-reviewinfo-lot,,,BT-500-Organization-TouchPoint
lots-max-allowed-proc,BT-31-Procedure,,BT-31-Procedure
organisation-country-tender-eval-part,,,BT-514-Organization-Company
organisation-partname-tender-receip-lot,,,BT-16-Organization-Company
organisation-name-reviewinfo-part,,,BT-500-Organization-Company
organisation-contact-point-mediator-lot,,,BT-502-Organization-Company
touchpoint-fax-tender-receip-lot,,,BT-739-Organization-TouchPoint
organisation-city-employ-legis-part,,,BT-513-Organization-Company
organisation-tel-employ-legis-lot,,,BT-503-Organization-Company
organisation-country-addinfo-lot,,,BT-514-Organization-Company
touchpoint-email-revieworg-part,,,BT-506-Organization-TouchPoint
organisation-post-code-employ-legis-lot,,,BT-512-Organization-Company
electronic-auction-lot,BT-767-Lot,,BT-767-Lot
estimated-value-cur-part,,,BT-27-Part
organisation-person-signatory,,,BT-633-Organization
place-of-performance-other-part,BT-727-Part,,BT-727-Part
organisation-identifier-tender-eval-lot,,,BT-501-Organization-Company
organisation-person-revieworg-lot,,,BT-633-Organization
touchpoint-partname-environ-legis-part,,,BT-16-Organization-TouchPoint
eu-funds-identifier,BT-5011-Contract,,BT-5011-Contract
organisation-city-signatory,,,BT-513-Organization-Company
buyer-touchpoint-country,,,BT-514-Organization-TouchPoint[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
contract-conditions-code-lot,OPP-030-Tender,,OPP-030-Tender
organisation-partname-mediator-lot,,,BT-16-Organization-Company
touchpoint-country-sub-paying,,,BT-507-Organization-TouchPoint
organisation-post-code-serv-prov,,,BT-512-Organization-Company
organisation-country-sub-docprovider-part,,,BT-507-Organization-Company
procedure-justification,BT-1351-Procedure,,BT-1351-Procedure
touchpoint-partname-tenderer,,,BT-16-Organization-TouchPoint
organisation-email-buyer,,,BT-506-Organization-Company
vehicle-type,OPT-155-LotResult,,OPT-155-LotResult
RP,,,
additional-info-glo,BT-300-LotsGroup,,BT-300-LotsGroup
missing-info-submission-lot,BT-771-Lot,,BT-771-Lot
organisation-person-tender-receip-lot,,,BT-633-Organization
organisation-fax-buyer,,,BT-739-Organization-Company
quality-target-code-lot,OPT-071-Lot,,OPT-071-Lot
selection-criteria-second-stage-invite-number-lot,BT-752-Lot,,"BT-752-Lot
BT-752-Lot-WeightNumber
BT-752-Lot-ThresholdNumber"
touchpoint-street-paying,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
touchpoint-gateway-fiscal-legis-lot,,,BT-509-Organization-TouchPoint
previous-planning-identifier-part-part,BT-1251-Part,,BT-1251-Part
business-internet-address,,,BT-505-Business
notice-subtype,OPP-070-notice,,OPP-070-notice
organisation-country-sub-reviewinfo-part,,,BT-507-Organization-Company
organisation-city-fiscal-legis-part,,,BT-513-Organization-Company
internal-identifier-part,BT-22-Part,,BT-22-Part
organisation-internet-address-reviewinfo-lot,,,BT-505-Organization-Company
innovative-acquisition-lot,BT-776-Lot,,BT-776-Lot
organisation-city-tender-receip-lot,,,BT-513-Organization-Company
organisation-tel-serv-prov,,,BT-503-Organization-Company
touchpoint-gateway-environ-legis-part,,,BT-509-Organization-TouchPoint
touchpoint-internet-address-environ-legis-lot,,,BT-505-Organization-TouchPoint
organisation-gateway-tender-receip-lot,,,BT-509-Organization-Company
organisation-partname-reviewinfo-part,,,BT-16-Organization-Company
public-opening-time-lot,BT-132(t)-Lot,,BT-132(t)-Lot
organisation-country-revieworg-part,,,BT-514-Organization-Company
contract-nature-main-proc,BT-23-Procedure,,BT-23-Procedure
touchpoint-city-tender-receip-part,,,BT-513-Organization-TouchPoint
touchpoint-post-code-tender-eval-lot,,,BT-512-Organization-TouchPoint
organisation-email-docprovider-part,,,BT-506-Organization-Company
organisation-gateway-fiscal-legis-part,,,BT-509-Organization-Company
tender-value-highest,BT-711-LotResult,TVH,BT-711-LotResult
winner-post-code,,,BT-512-Organization-Company[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
publication-number,ND,OPP-010-notice,OPP-010-notice
touchpoint-country-environ-legis-lot,,,BT-514-Organization-TouchPoint
organisation-fax-mediator-part,,,BT-739-Organization-Company
touchpoint-city-paying,,,BT-513-Organization-TouchPoint
organisation-person-tender-eval-part,,,BT-633-Organization
place-of-performance-post-code-part,BT-5121-Part,,BT-5121-Part
touchpoint-country-sub-tender-receip-lot,,,BT-507-Organization-TouchPoint
touchpoint-street-financing,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
procurement-relaunch,BT-634-Lot,,BT-634-Lot
touchpoint-contact-point-serv-prov,,,BT-502-Organization-TouchPoint
touchpoint-country-signatory,,,BT-514-Organization-TouchPoint
public-opening-date-lot,BT-132(d)-Lot,,BT-132(d)-Lot
touchpoint-country-sub-fiscal-legis-part,,,BT-507-Organization-TouchPoint
overriding-reasons-public-interest-res,BT-688-LotResult,,BT-688-LotResult
touchpoint-contact-point-reviewinfo-part,,,BT-502-Organization-TouchPoint
touchpoint-city-docprovider-lot,,,BT-513-Organization-TouchPoint
document-url-part,BT-15-Part,,BT-15-Part
touchpoint-post-code-mediator-lot,,,BT-512-Organization-TouchPoint
touchpoint-gateway-employ-legis-part,,,BT-509-Organization-TouchPoint
organisation-email-signatory,,,BT-506-Organization-Company
organisation-email-tender-eval-part,,,BT-506-Organization-Company
touchpoint-country-serv-prov,,,BT-514-Organization-TouchPoint
touchpoint-name-tender-eval-part,,,BT-500-Organization-TouchPoint
organisation-contact-point-revieworg-part,,,BT-502-Organization-Company
organisation-partname-fiscal-legis-part,,,BT-16-Organization-Company
organisation-post-code-revieworg-lot,,,BT-512-Organization-Company
organisation-name-paying,,,BT-500-Organization-Company
organisation-country-sub-serv-prov,,,BT-507-Organization-Company
organisation-person-fiscal-legis-part,,,BT-633-Organization
organisation-person-ted-esen,,,BT-633-Organization
organisation-fax-ted-esen,,,BT-739-Organization-Company
received-submissions-type-val,BT-759-LotResult,,BT-759-LotResult
touchpoint-gateway-reviewinfo-part,,,BT-509-Organization-TouchPoint
deadline-time-lot,BT-13(t)-Lot,,BT-13(t)-Lot
framework-estimated-value,BT-660-LotResult,,BT-660-LotResult
TD,,,
registration-place-postcode,OPP-111-Business,,OPP-111-Business
touchpoint-street-environ-legis-part,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
organisation-partname-revieworg-lot,,,BT-16-Organization-Company
organisation-tel-ted-esen,,,BT-503-Organization-Company
selection-criteria-source,BT-821-Lot,,BT-821-Lot
touchpoint-tel-reviewinfo-lot,,,BT-503-Organization-TouchPoint
touchpoint-internet-address-addinfo-part,,,BT-505-Organization-TouchPoint
organisation-tel-signatory,,,BT-503-Organization-Company
organisation-post-code-tender-receip-part,,,BT-512-Organization-Company
organisation-street-tender-eval-part,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
multiple-tender-lot,BT-769-Lot,,BT-769-Lot
organisation-country-tender-eval-lot,,,BT-514-Organization-Company
winner-selection-status,BT-142-LotResult,,BT-142-LotResult
touchpoint-street-employ-legis-lot,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
security-clearence-deadline-lot,BT-78-Lot,,BT-78-Lot
tool-name-lot,BT-632-Lot,,BT-632-Lot
touchpoint-contact-point-signatory,,,BT-502-Organization-TouchPoint
touchpoint-name-subcontractor,,,BT-500-Organization-TouchPoint
organisation-internet-address-tenderer,,,BT-505-Organization-Company
eed-applicable-lot,BT-810-Lot,,BT-810-Lot
touchpoint-name-addinfo-part,,,BT-500-Organization-TouchPoint
touchpoint-gateway-mediator-part,,,BT-509-Organization-TouchPoint
organisation-contact-point-revieworg-lot,,,BT-502-Organization-Company
organisation-identifier-buyer,,,BT-501-Organization-Company
touchpoint-fax-employ-legis-part,,,BT-739-Organization-TouchPoint
organisation-fax-revieworg-lot,,,BT-739-Organization-Company
organisation-contact-point-environ-legis-part,,,BT-502-Organization-Company
organisation-tel-environ-legis-part,,,BT-503-Organization-Company
exclusion-grounds-source-proc,BT-806-Procedure,,BT-806-Procedure
winner-touchpoint-city,,,BT-513-Organization-TouchPoint[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
organisation-post-code-mediator-lot,,,BT-512-Organization-Company
touchpoint-post-code-revieworg-part,,,BT-512-Organization-TouchPoint
eed-list-item-res,BT-811(b)-LotResult,,BT-811(b)-LotResult
review-irregularity-type,BT-791-Review,,BT-791-Review
buyer-review-compainants-val,BT-712(b)-LotResult,,BT-712(b)-LotResult
touchpoint-gateway-signatory,,,BT-509-Organization-TouchPoint
organisation-country-sub-signatory,,,BT-507-Organization-Company
organisation-city-addinfo-lot,,,BT-513-Organization-Company
contract-conclusion-date,BT-145-Contract,,BT-145-Contract
touchpoint-name-docprovider-part,,,BT-500-Organization-TouchPoint
organisation-post-code-tenderer,,,BT-512-Organization-Company
contract-duration-start-date-part,BT-536-Part,,BT-536-Part
tool-atypical-url-lot,BT-124-Lot,,BT-124-Lot
touchpoint-post-code-ted-esen,,,BT-512-Organization-TouchPoint
organisation-street-docprovider-part,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
winner-country,,,BT-514-Organization-Company[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
organisation-identifier-signatory,,,BT-501-Organization-Company
organisation-contact-point-mediator-part,,,BT-502-Organization-Company
touchpoint-country-sub-reviewinfo-part,,,BT-507-Organization-TouchPoint
organisation-fax-employ-legis-lot,,,BT-739-Organization-Company
energy-efficiency-quantity-res,BT-815-LotResult,,BT-815-LotResult
touchpoint-country-sub-financing,,,BT-507-Organization-TouchPoint
organisation-person-mediator-lot,,,BT-633-Organization
touchpoint-email-buyer,,,BT-506-Organization-TouchPoint
identifier-glo,BT-330-Procedure,,BT-330-Procedure
winner-touchpoint-gateway,,,BT-509-Organization-TouchPoint[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
gpa-part,BT-115-Part,,BT-115-Part
touchpoint-contact-point-revieworg-lot,,,BT-502-Organization-TouchPoint
touchpoint-city-environ-legis-lot,,,BT-513-Organization-TouchPoint
lots-all-required-proc,BT-763-Procedure,,BT-763-Procedure
group-framework-value-cur-notice,,,BT-156-NoticeResult
eed-list-basis-res,BT-811(a)-LotResult,,BT-811(a)-LotResult
touchpoint-city-fiscal-legis-part,,,BT-513-Organization-TouchPoint
touchpoint-fax-docprovider-part,,,BT-739-Organization-TouchPoint
dispatch-date,DS,BT-05(a)-notice,BT-05(a)-notice
deadline-receipt-tender-time-lot,BT-131(t)-Lot,,BT-131(t)-Lot
additional-classification-proc,BT-263-Procedure,,BT-263-Procedure
touchpoint-tel-environ-legis-part,,,BT-503-Organization-TouchPoint
touchpoint-country-revieworg-part,,,BT-514-Organization-TouchPoint
buyer-touchpoint-city,,,BT-513-Organization-TouchPoint[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
organisation-street-employ-legis-part,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
award-criterion-number-threshold-glo,BT-5423-LotsGroup,,BT-5423-LotsGroup
procedure-features,BT-88-Procedure,,BT-88-Procedure
organisation-partname-tenderer,,,BT-16-Organization-Company
title-proc,BT-21-Procedure,,BT-21-Procedure
business-country,,,BT-514-Business
touchpoint-city-financing,,,BT-513-Organization-TouchPoint
touchpoint-country-sub-ted-esen,,,BT-507-Organization-TouchPoint
touchpoint-gateway-serv-prov,,,BT-509-Organization-TouchPoint
